,activity,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_median,acc_x_q25,acc_x_q75,acc_x_iqr,acc_x_skew,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_median,acc_y_q25,acc_y_q75,acc_y_iqr,acc_y_skew,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_median,acc_z_q25,acc_z_q75,acc_z_iqr,acc_z_skew,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_median,gyro_x_q25,gyro_x_q75,gyro_x_iqr,gyro_x_skew,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_median,gyro_y_q25,gyro_y_q75,gyro_y_iqr,gyro_y_skew,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_median,gyro_z_q25,gyro_z_q75,gyro_z_iqr,gyro_z_skew
73,lifting,-0.021664461894120374,0.32268776263369975,-0.4087959,0.6382097,-0.098243786643284,-0.30214286,0.10836142,0.41050428,0.846719452417826,0.7717648669486633,0.10897879189776347,0.4249037,1.1787965,0.7568215,0.7157666068076718,0.8551766,0.13940999319232816,-0.2077504281838146,0.497758330425046,0.20688065107394296,0.0930509938783698,1.568556,0.5298483,0.37413976,0.5987300691504398,0.22459030915043982,1.0590329468802908,-0.09031735563077022,0.431970368276191,-2.2180517,0.6627888,0.007941248,-0.059559362500000004,0.0580322,0.1175915625,-2.7514361061735397,-0.14241617346353444,0.5890440999878288,-3.1380148,3.4263432,-0.023823744,-0.16982053,0.018325957,0.188146487,-0.16594832810856414,-0.1541247122727426,0.3884788812997505,-1.6212363,0.79534656,-0.017104227,-0.13622294,0.01160644,0.14782937999999998,-1.7337092582632794
74,rowing,0.020434330671950954,0.08509118064007241,-0.32996538,0.234539,0.054424766,-0.010982576,0.06833603,0.07931860600000001,-1.247469662126409,0.30746669137247407,0.08232633406899666,-0.0976229,0.63332856,0.29921418,0.2831064,0.33826336,0.05515696000000003,-0.6636981844646994,0.9269054302054929,0.06915850582869101,0.6157564,1.2339534,0.9376679,0.9117157653781149,0.9624830282530559,0.05076726287494093,-0.40269247582539613,0.025909111907995233,0.28580760476658007,-0.9053023,1.4172074,-0.0012217305,-0.06658431,0.051923547,0.118507857,2.004909990112345,-0.02893716943589087,0.4278054483859653,-2.2363777,1.5540411,-0.010995574,-0.05375614,0.041950957109075745,0.09570709710907574,-1.3273180223671857,-0.09193427862638665,0.36259936736748094,-2.031127,0.46975538,0.012217305,-0.15760323,0.0765090124441525,0.23411224244415252,-2.5221517887202034
75,rowing,0.03580956956471859,0.15880711619247673,-0.20793676,1.168302,0.016351834,0.010738519,0.02391761,0.013179090999999999,6.013085725025033,0.5282612472537862,0.23372773462730953,-1.104115,0.614048,0.5688974,0.5618198,0.57377857,0.011958770000000007,-6.617304829995795,0.7736647482767328,0.19422815730493712,-0.37072295,0.8956901,0.8107582,0.79513854,0.82076454,0.025626000000000038,-4.9650004959162715,0.005185934220713418,0.05771821917959896,-0.47769663,0.2779437,0.00061086525,-0.015271631,0.032986723,0.048258354,-1.8098083126460847,-0.017806997719946916,0.22087553236677515,-1.5815301,0.5002986,-0.004276057,-0.018936822,0.0135089615961274,0.0324457835961274,-5.741933196349991,-0.016993337356319072,0.16435146205398649,-2.1697934,0.18997909,-0.004886922,-0.0190551893318895,0.0012217305,0.0202769198318895,-11.975876304240987
76,rowing,0.23499707528545277,0.037124981330747445,0.1432616,0.5427833,0.2421048,0.22672918,0.24991462,0.02318544,1.9261737524349123,0.6121777865301106,0.028968535953263735,0.33191785,0.7415071044263423,0.60941094,0.6045298,0.6286915,0.024161699999999953,-3.997905991228287,0.7349192159989654,0.1062802835599335,-0.57329047,0.91619086,0.7489890852949617,0.7165521,0.7687803,0.05222819999999995,-8.938320829742205,-0.012987260492276241,0.18457464647312288,-0.44348818,1.3475688,0.0013412142640371,-0.05131268,0.026267206,0.077579886,3.5724000787459365,-0.02248429612585066,0.19923442814305858,-1.8460348,0.25045475,0.004886922,-0.026371120442906702,0.017715093,0.0440862134429067,-7.765306044279389,-0.014040473420856283,0.08228810101571733,-0.7031059,0.05131268,0.002443461,-0.009162978,0.010995574,0.020158552,-6.336152776499065
77,rowing,-0.20182046131908382,0.059615211844585375,-0.32606047,-0.09298581,-0.22477673,-0.24723,-0.13960074,0.10762926,0.4075046378206583,0.3329581696025418,0.04638334254456565,0.21281794,0.43027294,0.3192269,0.30409533,0.38707477,0.08297944000000002,0.1257443995762798,0.9025155638725254,0.06577171659152696,0.6125837,1.2366381,0.90374404,0.871650475,0.9373885575199702,0.06573808251997015,-0.032069095055885434,-0.06694286224810272,0.14459165661557866,-0.5260632523526546,0.31337386,-0.0366924968177506,-0.1423316,0.01466778437788415,0.15699938437788416,-0.6639744119614686,0.0379997087142159,0.23692994099355758,-0.68844515,1.6493362,0.009162978,-0.030543262,0.1112174761801432,0.1417607381801432,3.0625270589409213,-0.04829916447664712,0.11993733732730756,-0.4156542995487909,0.24801129,-0.02687807,-0.07696902,0.017715093,0.094684113,-0.8233873024650298
78,rowing,-0.017175116510860972,0.03819847168700101,-0.16058967,0.107629254,-0.0282481534310515,-0.037584815,0.0056133163,0.0431981313,0.16972761313904566,0.35105662242634283,0.05913888078954306,0.07614586,0.50544256,0.3774232975924951,0.31678632,0.39146784,0.07468152,-1.1500166476066294,0.9170019755314374,0.06363909766622189,0.7687803,1.0677505,0.9200958,0.87396896,0.9584128,0.08444383999999994,0.12694615767871012,0.002425454371386399,0.324725385224565,-0.9431759,0.6792821,0.026267206,-0.16676621,0.23457226,0.40133847,-0.882002255596109,-0.08002477870596202,0.17338717290376982,-0.5137377,0.30176744,-0.03945749580055355,-0.17992586227887064,0.0338995694973865,0.21382543177625712,-0.5709531346203329,-0.04449878571556344,0.12308746097960044,-0.61086524,0.3720296187455216,-0.03848451,-0.1043538686346711,0.014660766,0.1190146346346711,-0.6082108530559156
79,running,0.451055740113713,0.27710490331802456,-0.45809543,0.7084982,0.60770255,0.24186075,0.60770255,0.36584179999999994,-1.5449772191025186,0.5269244788737616,0.13703930229760927,-0.0102504045,0.78659654,0.575487,0.55620646,0.575487,0.019280540000000013,-2.705769812761577,0.6439040051654701,0.15893568468588767,0.25601605,1.343047,0.59061855,0.59061855,0.59061855,0.0,2.501534588228968,-0.031438025087628226,0.36492984174038395,-1.3231341,1.9474384,-0.13622294,-0.13622294,-0.035430185,0.10079275499999998,2.0422567448496096,-0.13521957850742844,1.087665703241724,-5.6694403,3.7739255,-0.04642576,-0.04642576,-0.04642576,0.0,-1.4021092927296603,0.03681459134008537,0.43639571904264124,-1.1667526,3.6884043,0.015882496,-0.002443461,0.015882496,0.018325957,4.509420840451215
80,running,-0.06018699463125671,0.10413847782279935,-0.38975942,0.3653695629154956,-0.029774986,-0.16229807,-0.01952458,0.14277349,0.8676736361966837,0.2567232397217487,0.08317328333187608,-0.10958171,0.5015376,0.22794947,0.21198155620134024,0.3223619863563602,0.11038043015501997,-0.9618389021922709,0.9481523424447719,0.09224219247594674,0.5437595,1.5229172,0.9485057061473776,0.91619086,0.9699210698996243,0.05373020989962429,2.3054052951411412,0.048163651645322374,0.7053021504147791,-4.723821,3.5888333,-0.0004011970503047,-0.022602014,0.02321288,0.045814894,-0.5155754641249638,0.028516164930667696,0.49941372338918344,-3.2559118,1.9553796,0.007941248,-0.019547688,0.03176499,0.051312678,-0.7607423967664434,-0.01596054532816118,0.4982221773625666,-3.0720413,4.5062178579605,-0.007941248,-0.021380283,0.022602014,0.043982297000000004,-1.4768543176657878
81,running,-0.018796626811025535,0.09416752999804977,-0.22990192,0.2894519,-0.026114125,-0.057841565,0.01513155,0.072973115,1.2723024593820802,0.14015356550316152,0.11894714345718044,-0.05735345,0.3887179937894875,0.079562664,0.04344219,0.28579104,0.24234885,0.6296741913972168,0.9781307684566917,0.0653986483960195,0.77683425,1.2197981,0.97354436,0.9421829749999999,1.0036439134378528,0.06146093843785283,0.6116019788326638,0.04767092000103673,0.22420531632772267,-0.5833763,1.278541,-0.0036651916,-0.054367006,0.10751228,0.161879286,1.5609879337114578,-0.09929943346473957,0.36388826679400593,-2.08977,0.6743889483994112,-0.0124994623840344,-0.15027285,0.06291912,0.21319197,-2.052221080778123,-0.24113295982273925,0.4556688814911001,-1.7385225,0.2606485847638577,-0.0600172168954263,-0.43004912,0.092240654,0.522289774,-1.3934016006720404
82,running,-0.16978918489867761,0.344305023936072,-0.53643787,3.218139,-0.19475769,-0.30019042,-0.13935669,0.16083373,3.8620143256169173,0.13366649195442734,0.20765187798911394,-1.0938646,0.84809893,0.0976229,0.045150589000000005,0.18182266,0.136672071,-1.0639986388321483,0.8694966825629316,0.2297197689258185,-0.25650415,1.1546348,0.9445015,0.8417535,0.98379475,0.14204125,-3.0786201760202565,-0.0012108452936930635,0.5971604159288739,-3.9260309,4.564385,-0.044593163,-0.08735373,0.0783469736269424,0.1657007036269424,-0.576247491061444,-0.12140006346341833,0.3458099008081602,-2.232444440658553,0.9645562,-0.002443461,-0.43066,0.04941428882754455,0.48007428882754455,-1.111674550435485,-0.1317378084162333,0.8033400954695088,-3.4800992,5.225666753522162,-0.09773844,-0.5320636,0.043982297,0.576045897,1.7706185048357879
83,running,-0.08935575241964204,0.2637671438560218,-0.4429639,2.3413348351644543,-0.24698594,-0.3280290192289745,0.17547716,0.5035061792289744,1.08940043314406,0.046227782898990606,0.20363172021308898,-1.0160104,0.48787045,-0.07614586,-0.12837411,0.23307467,0.36144878,-0.4056833337756929,0.9281409886537497,0.09466723935859528,0.0125130814026381,1.163909,0.94279313,0.9041784316194462,0.94669807,0.042519638380553726,-4.445736603719646,-0.03223933024718108,0.5147444679997977,-3.49476,3.549127,-0.1142318,-0.1142318,0.013439035,0.12767083499999998,1.9291982146539042,0.021809829482582938,0.5327485269517871,-3.0072896,4.6083674,0.014049901,-0.009773844,0.05159028637406345,0.06136413037406345,2.260800161678378,0.011659266812554421,0.34033630031148093,-2.3475552,2.261423,0.050701816,0.009773844,0.0549024194872306,0.04512857548723059,-2.434302968123332
84,jumpingjacks,1.984252790768,2.254362957535564,-4.379585,7.373906,2.1242093,1.36715295,3.12025825,1.7531053,-0.59303075443148,-0.7457225949294,1.4794269012153827,-5.7533236,3.193662,-0.7267192,-1.178513925,0.01086953675,1.18938346175,-0.45073335090413663,0.40023731259830003,0.7239285987827581,-2.1912866,4.372084,0.30599345,0.0441184275,0.6888664074999999,0.64474798,1.6905567096118992,0.50249317035,2.245965649865278,-5.225494,7.0000577,0.25885415,-1.099519275,1.73138305,2.8309023250000003,0.34430614372731383,-0.2418693425441,1.8351696602379044,-5.1031685,3.771024,-0.195476875,-1.625894175,1.2104294,2.8363235749999998,-0.07252598827496892,-0.12099406528999995,7.1388324913438055,-10.651352,12.475395,-1.3668873,-6.882695075,6.901860975,13.784556049999999,0.1507745094551626
85,jumpingjacks,2.2562511685069997,2.5301762447734824,-4.7418013,7.5085483,2.66116135,1.1890785499999998,3.7059784000000002,2.5168998500000006,-0.6515896945808708,-1.1726001862020001,1.4445904886422463,-5.3550076,2.8171155,-1.26348835,-1.905583725,-0.5386290225,1.3669547025000002,0.15066323436927564,0.0944759394548,0.7562904038429151,-2.6795466,3.551,0.00390266655,-0.331132135,0.454935115,0.78606725,0.7634252247560339,0.5458413889238999,2.348549096147248,-4.808884,7.5800743,0.189368225,-1.2621621250000001,2.2233967999999997,3.485558925,0.39527415167686325,-0.16232659796430002,2.187221312709045,-6.478837,6.5968866,-0.161421145,-1.4835243999999999,1.139225475,2.622749875,0.0657238473167036,0.04985330631299996,7.456347430514803,-12.968059,12.527166,-0.70936727,-6.883039,7.84205905,14.72509805,0.04399780715029982
86,jumpingjacks,2.3245260574397997,2.5722492983380576,-4.582889,8.082484,2.7468065,1.229522925,3.8623137,2.632790775,-0.6870342982993253,-1.4011556533090002,1.5006532623166433,-5.677222,2.701438,-1.4788058,-2.1246361499999997,-0.5396198925,1.5850162574999997,-0.01272592665340629,-0.29402477661136006,0.9243451469473802,-2.6391172,5.3870826,-0.330141205,-0.780076025,0.119564908,0.8996409329999999,1.2211424761221876,0.704212326704,2.3300557649138387,-4.745812,6.4730334,0.510683325,-0.97524637,2.212935775,3.188182145,0.23735789239009988,-0.12678798255670004,2.5802300386855825,-8.248055,6.527553,-0.2808453,-1.8159497,1.3995304499999999,3.21548015,0.25729100479537315,-0.20232864537349998,7.768777352064698,-13.658488,15.841568,-2.2366831,-6.8339024,7.604585075,14.438487475,0.21717332206202117
87,jumpingjacks,2.4383620820448,2.6737995456364487,-4.790706,9.351399,2.8410194,1.335718175,3.6978986,2.362180425,-0.5177034454796732,-1.3494072694550001,1.6792005386122497,-6.463426,3.6033812,-1.35364605,-2.0698159,-0.4865527725,1.5832631275,-0.22662355888433772,-0.3712706877797,1.0306955127312096,-3.4586773,3.5276449,-0.422768565,-0.9406341725,0.0859958725,1.026630045,0.7248447622194573,0.6514068390375001,2.4801037720095565,-6.766402,10.094853,0.30970869,-0.9923506,2.00737945,2.99973005,0.5477237284025037,0.236043067205,2.942258988275286,-5.7221274,8.705746,-0.417679115,-1.8345428750000001,2.280894425,4.1154373,0.4926473444575915,-0.07982849398549996,7.713798438952313,-12.812746,15.528653,-2.5954137,-6.933015,7.716678975,14.649693975,0.17727565000067563
88,jumpingjacks,2.3080298454089996,2.690604062200912,-5.3524466,8.709716,2.58841315,1.44502335,3.7371694,2.29214605,-0.6588598096095098,-1.267644268157,1.5664786942503093,-5.8273525,3.2973876,-1.2932157000000002,-2.006504425,-0.5534469,1.4530575250000002,0.07823561068671898,-0.2952328949669,1.073691801775567,-3.564659,4.575084,-0.484875855,-0.83457615,0.24873403,1.08331018,0.7385504138215806,0.4854397999611,2.6469165616362176,-5.673411,8.6006775,0.26740625500000004,-1.4062881,2.2621104250000004,3.6683985250000006,0.2855845373749803,0.17983582680710003,3.2378153448508398,-8.426275,10.698999,-0.056428678499999996,-2.2891412,2.3743569,4.6634981,0.3616154544805825,-0.0049203654860000366,7.254113161068063,-11.658516,13.737138,-3.22636115,-6.335092449999999,7.50944295,13.8445354,0.19010855488822245
89,lifting,0.48707847941438004,0.6552233658503351,-0.85931844,1.4574021,0.68915605,-0.0652782,1.089499525,1.154777725,-0.5268046239282171,0.60571406139,0.16031984609828345,0.24885598,0.93889624,0.613877275,0.476628455,0.7428482,0.26621974499999995,-0.11379271898305973,0.057160042617412005,0.1574677181283077,-0.28507763,0.688028,0.03652652,-0.037868064,0.110783905,0.148651969,1.4498854640163727,0.07469171586,0.46223811311320634,-1.4743233,1.400714,0.0230601635,-0.20662516,0.3676645075,0.5742896675,0.11267729542624931,0.03495997087865001,0.579367861235652,-2.9164233,1.1496484,0.1047633875,-0.254463545,0.4292473825,0.6837109275,-1.763377494985483,0.0492071798872,2.061743748568978,-3.26874,3.6453383,0.1049924625,-2.087937375,2.1255437500000003,4.213481125,-0.021759438618450023
90,lifting,0.4144947334153,0.6604208728082507,-1.0442072,1.2361697,0.558050865,-0.15753968,1.063476775,1.221016455,-0.40956082069587446,0.6300767014049999,0.16846665547392323,0.06250364,1.0521346,0.6507392,0.498154075,0.7689473250000001,0.2707932500000001,-0.2707588497369984,0.088086420432598,0.14024858697180556,-0.23781876,0.6816861,0.08009614000000001,-0.000579302095,0.1589117,0.159491002095,1.0075929005794526,0.08294694820460999,0.43137783793030077,-1.2473868,2.0899227,0.07933612500000001,-0.14924202,0.32853097499999995,0.4777729949999999,0.3195797733931355,0.04961065690815,0.3864366432032034,-1.2411255,1.1863003,0.068187835,-0.18593210999999998,0.31749722,0.50342933,-0.39246260867285176,-0.052508143185500004,1.9975191917205957,-3.235448,3.235295,0.10354166000000001,-1.988328225,1.9433532249999999,3.93168145,-0.0053671766217178885
91,lifting,0.4872072672171,0.6611339931446052,-0.942372,1.4228269,0.67622847,-0.05945468625,1.0960243250000001,1.1554790112500002,-0.5015515976684355,0.5972933878900001,0.1750901581563442,0.18220575,1.0112176,0.5942419999999999,0.475393585,0.73364035,0.25824676500000004,-0.09214359046016393,0.061442914145664,0.18597707874253597,-0.46057564,0.810901,0.0414353445,-0.05436293125,0.1404655175,0.19482844875,1.34831826528452,0.0721523487821,0.5076945527865497,-1.3765849,1.9459113,-0.008093964,-0.240719095,0.36732090500000003,0.60804,0.5739725697437416,0.05078932240979999,0.42689006813887626,-1.0305296,1.2548699,0.0583376325,-0.2509129025,0.3581579175,0.6090708199999999,-0.03894980058956302,0.04031604249489999,2.1090648805765535,-3.4162638,3.3157766,0.28237246,-2.123329425,2.133294,4.256623425,-0.1156230393400372
92,lifting,0.54036768713534,0.6347319782177283,-1.0257916,1.3381268,0.7338538,0.02840104575,1.120263525,1.09186247925,-0.5663086796407808,0.5457475749094999,0.18881021194281117,0.0038416875,0.94157934,0.560886425,0.4044443325,0.7056966375,0.301252305,-0.2380226667120989,0.19876909722716998,0.2196016881661574,-0.42093918,0.9234075,0.18565108,0.06303721500000001,0.317152645,0.25411543000000003,0.3348011081883945,0.1263417461036,0.6971501540947225,-1.4187346,2.05098,0.053603425499999996,-0.42149702,0.695393675,1.116890695,0.28793577242608726,0.12057655099785,0.6227629330930154,-2.1616993,1.5658003,0.1465313,-0.29550605500000005,0.59822796,0.893734015,-0.5095824417599493,-0.096736465799,2.105927034117747,-3.1945198,3.3706017,-0.020616702,-2.250007525,2.005699675,4.2557072,-0.0019732096433299116
93,lifting,0.5122160449518,0.6243494220275372,-1.0131688,1.3422124,0.7274509950000001,0.045078849750000004,1.0507625250000001,1.00568367525,-0.6357399436477655,0.600498453294,0.17611900515482604,-0.025428312,1.0109127,0.5889978,0.4916597975,0.726078925,0.23441912750000005,-0.07541574948736474,0.14958805709533998,0.22206047660868272,-0.807974,0.87858784,0.13595305000000002,0.02937671525,0.2514933225,0.22211660725000001,0.5109958054514657,0.09573800762987,0.6682142878699,-1.3868169,2.3437371,-0.0071776668,-0.3555236,0.46395215,0.8194757500000001,0.6600436400832369,0.09092225233521001,0.5448529692693088,-1.4216361,1.9871446,0.122478483,-0.314099265,0.46536477499999995,0.7794640399999999,0.1444594679418946,0.03654180538020005,1.9535477773783732,-3.5343137,3.3735032,0.28199066,-1.93705375,1.893338675,3.8303924250000003,-0.14713197767236177
94,rowing,0.728039613915,0.28322007256702614,-0.6097917,1.153177,0.7428177,0.600324675,0.95859253,0.358267855,-1.1550058376091248,0.5699798414019999,0.2548241239399545,0.097444706,1.3270286,0.567289175,0.35857276,0.7547238725,0.39615111249999996,0.3576874591332174,0.09217781752552802,0.24387189682241703,-0.39746222,1.0353652,0.043600105,-0.0845323735,0.208503015,0.2930353885,0.8582855390201738,0.05239834081001999,0.4134092348904305,-1.1484267,1.4445436,0.046578476,-0.1846721925,0.294437045,0.4791092375,0.039612155728848866,-0.0772057313311,0.6001523124764745,-1.8869628,1.529912,-0.103541662,-0.469144515,0.37396405,0.843108565,-0.11622434108518719,0.020252320731300004,0.453418244800268,-1.1600331,1.3883439,0.0027488936,-0.34189364,0.37213148,0.7140251200000001,0.061023826767209174
95,rowing,0.7945121518555,0.2269185689889115,-0.011768979,1.2070217,0.7837652500000001,0.6955283800000001,0.9641111225,0.2685827424999999,-0.8305619127006835,0.5228292244399999,0.2493884052428604,0.07634591,1.2973927,0.5229878450000001,0.30285304749999997,0.69938534,0.3965322925,0.236089887533075,0.0657633492643,0.18258504912141382,-0.28898028,0.7945585,0.045490459,-0.06985163250000001,0.16677801,0.23662964250000001,0.9066196838874332,0.036557230306,0.4193131693745252,-1.2567025,1.193478,0.075518217,-0.2393828125,0.335288665,0.5746714774999999,-0.3171826936115061,-0.009079902847909983,0.5498496432184911,-1.5532776,1.6055065,-0.042455135,-0.394008075,0.39370266,0.787710735,0.11985553271950324,0.028189750985199998,0.3965532409183027,-1.0352639,1.1478158,0.037568215,-0.26721538,0.30940324,0.5766186200000001,0.019390234533938233
96,rowing,0.784679078775,0.2346113469977491,0.035124,1.273367,0.7775454,0.643086325,0.9945854749999999,0.35149915,-0.6059152548304255,0.5197714237052,0.26803194972246486,-0.063540295,1.2062899,0.512042085,0.2842391525,0.72042315,0.43618399750000003,0.21741077085111385,0.03229664081189999,0.2095898640649207,-0.43563515,0.515213,0.017318084,-0.11084488349999999,0.17699203749999998,0.28783692099999997,0.1490395032328832,0.03695016981615001,0.5233026451195302,-1.508379,1.1452196,0.07215845500000001,-0.2526309525,0.40378192,0.6564128725,-0.5267133652803502,-0.008166964170999996,0.6436509262535629,-2.3066273,1.662317,-0.0220675065,-0.3448716225,0.39809323500000005,0.7429648575000001,-0.3364298213337566,0.0177700695454,0.4889050198721664,-1.329701,1.3040446,-0.0323758595,-0.292680815,0.33880113,0.631481945,0.039834072972981964
97,rowing,0.73218210957,0.26179940439751687,0.0851879,1.208912,0.725164235,0.52791185,0.9562448225,0.4283329725,-0.13896427116947388,0.605983468211,0.2695236510905276,0.04994194,1.2240958,0.592900465,0.3893977275,0.8196971500000001,0.4302994225000001,0.24246953598802679,0.079916492038876,0.13420398321163107,-0.26769856,0.5483857,0.0740896875,-0.012607443375000001,0.1624637475,0.175071190875,0.3357220749980077,0.056984870638600006,0.4119437095174188,-1.1528554,1.234406,0.054443365,-0.21380283,0.35120934,0.5650121699999999,-0.068260303043453,0.003602729109650001,0.5019110279989036,-1.1354458,1.5722144,0.00366519145,-0.37518578999999996,0.36399933,0.7391851199999999,0.06349260508113289,-0.015992145285899994,0.5382019531266313,-1.3419182,1.3955216,-0.01740966,-0.42031345999999997,0.38316524,0.8034787,-0.015013548884569523
98,rowing,0.82661243526,0.23483921656018122,0.113299295,1.1889108,0.8438297,0.713730625,1.0285357,0.314805075,-0.8111425638448299,0.43247017165654,0.28012926570115687,-0.057320416,1.1578724,0.404322365,0.19315150749999999,0.6459675899999999,0.45281608249999994,0.2993949925261731,0.04462363956659401,0.23335088671521664,-0.42953727,0.88127095,-0.011616531999999999,-0.10666780499999999,0.12581527250000002,0.23248307750000002,1.0224052611205237,0.023925606824840007,0.4355504568247531,-1.9543107,1.5957327,0.051999905,-0.199943835,0.274813005,0.47475683999999996,-0.4051966216422273,-0.0510084702362,0.5143309113070461,-1.3255776,2.7878363,-0.07086037,-0.40187299,0.2475913175,0.6494643075,0.6717552239334154,0.008115191809080009,0.4754472976143272,-1.189202,1.1420126,0.00076358154,-0.33421964,0.35735616,0.6915758,-0.04972845753964442
99,running,1.0625467506811002,0.8876526794807811,-0.47551554,5.0833454,0.8451712,0.45958474000000005,1.462997025,1.003412285,1.1995871853494438,0.25015282885719997,0.5878302634398005,-1.3409319,2.851081,0.275473385,-0.07503486499999999,0.5651854000000001,0.6402202650000001,0.23310578375074228,0.12197882451120001,0.40036313682217733,-0.6872962,2.0906098,0.04323423,-0.110890613,0.27806499500000004,0.38895560800000006,1.6736105915587782,-0.33337527699619995,1.7727158228737687,-6.69096,5.3001723,-0.0201585525,-1.4293865499999998,0.8257370675,2.2551236175,-0.33353619684672486,0.024752410189199978,1.3223991877533297,-5.3662987,2.8260152,0.07742717,-0.8013406750000001,0.9988792249999999,1.8002199,-0.6399092096327047,0.14636621562839996,2.872613633417899,-4.350582,7.6568904,0.033750305,-2.654018475,2.54020685,5.194225325,0.2591246572756743
100,running,1.1275817701383002,1.25385862417589,-0.40874338,5.476783,0.63540295,0.1480269225,1.88971395,1.7416870275,1.065760519692522,0.32140600822500004,0.8999161476140295,-1.4945993,2.3423927,0.62210947,-0.5757653,1.00510435,1.5808696500000001,-0.08256352722215227,0.28339720769724,0.5935679561509353,-0.7680936,3.2539701,0.10659158,-0.1315930425,0.5537975375,0.6853905800000001,1.3018195451020438,0.42612615757864997,1.9484069347568205,-6.1523294,4.242917,0.72234815,-0.6180047500000001,1.7508925,2.36889725,-0.8251642880836796,0.18246987737954998,1.3239964248481382,-5.2490125,4.4020476,0.21975878,-0.5288184,0.94031252,1.46913092,-0.1943427388755396,0.016901722580999996,2.6631386085940085,-5.7354136,7.178125,0.073532905,-2.1314615,1.7313830000000001,3.8628445,0.20091476021424987
101,running,1.29907573109514,0.8701602647614561,-0.56777704,5.072857,1.2343403,0.722283005,1.75479745,1.0325144450000001,0.7437322260996868,0.15043938723184,0.7657604993892797,-1.6797931,1.9598094,0.0800961325,-0.504434925,0.73126215,1.235697075,0.3086641991025706,0.016248082301340006,0.38597176996737814,-1.135615,2.490328,-0.044880665,-0.20037755,0.1629515775,0.3633291275,2.042653825942646,-0.11932489049928,1.6824978564752804,-6.619183,5.705634,-0.09682214,-0.97726987,0.9691377125,1.9464075825,-0.38465090650402867,0.01050184086294999,1.3240503537090087,-5.2381697,3.549585,0.17127135,-0.90224797,0.9499336225,1.8521815925,-0.46444500591305843,0.07340310065100002,4.017175254343373,-7.9496474,9.605551,0.5203808000000001,-3.836271875,3.5723399,7.408611775,0.019830990895525195
102,running,1.1734546247044,0.8564418645533586,-0.69851637,3.9299242,0.96871507,0.6070933374999999,1.620887275,1.0137939375,0.7579988103734133,0.25841678573428,0.7193287550171964,-1.7402234,3.544475,0.200316565,-0.29495624,0.7816157499999999,1.07657199,0.3971155243584746,0.134605049680768,0.4387053492833853,-0.7619957,2.6980233,0.06222924,-0.1244432375,0.34782517,0.4722684075,1.6640199948210863,-0.10293400389500001,1.9839334870269418,-6.436076,4.331798,0.081779587,-1.2660181499999998,1.318285325,2.5843034749999996,-0.4449751184052265,0.16581509450469997,1.3768675645348765,-5.241071,3.2059736,0.43455427,-0.7481572,1.1565588,1.904716,-0.6928002956336409,0.11305145378225002,3.417108059503061,-5.862779,7.0567155,-0.30291281000000003,-3.15702785,3.048026725,6.205054575,0.19312763167674268
103,running,1.1798189599709998,0.8126229508786184,-0.8267556,3.125914,1.02405365,0.5966049375,1.76841115,1.1718062125,0.33689501819362555,0.1767331781711,0.5652109804425504,-1.0429267,1.832668,0.16116793,-0.2182139475,0.5616638875000001,0.7798778350000001,0.14448377538208254,0.14767190863336,0.4062016517149915,-0.63101244,2.8964496,0.08357194500000001,-0.0892735,0.2948495375,0.3841230375,2.358775211936147,0.1756371978918,1.8769637680818443,-5.1415,6.144541,0.112551925,-1.0179306,1.369598025,2.387528625,-0.004989051045567478,0.22864670575649998,1.356597182918699,-5.56315,2.9043589,0.33292156500000003,-0.763810625,1.187522075,1.9513327,-0.45262457860743377,0.1797428224755,3.5887760079932587,-5.2957435,8.091215,0.17875445,-3.28088085,2.8301387,6.11101955,0.31475823114773166
104,jumpingjacks,0.9923485851744511,1.8974442736255521,-4.01929241,6.5613382,1.288317,-0.2726717466666666,2.0880825,2.3607542466666667,-0.2978538546470894,-0.2670810022817742,0.9204802963110386,-2.0611264,3.651666266666667,-0.321515698,-0.90836398,0.2979035666666667,1.2062675466666666,0.6969157577218325,0.17935881437640525,1.342859479780129,-4.0982271,6.434104766666667,0.018751094,-0.537031328,0.7749537111111111,1.3119850391111112,1.038374860460425,0.28679985049867024,2.413538831439509,-6.80569352,6.501561177777777,0.258006623,-1.0175188,1.8656293111111115,2.8831481111111117,-0.29955697428436034,0.6532747327408298,2.741134655403318,-6.101218919999999,6.2054955666666665,0.12102412,-1.30292188,3.103333233333333,4.406255113333334,0.16881011900225346,0.24120956976497393,3.2569097194602152,-4.98385684,8.675625777777777,-0.3356266311111111,-2.64471679,2.593343511111111,5.238060301111111,0.555867401220067
